length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
10000,7e-07,5e-07,1.75e-05,4e-07,2.68e-05,1,0.0011024,0.0011024,0.0018147,0.0022734,0.0029197,0.0033075,0.003934,0.0044445,0.0050388,0.0055387,0.005691,0.0070341,0.0070636,0.0075598,0.008225,0.0086945,0.0089749,0.0094546,0.0100861,0.0104417,0.0109333,0.0115043,0.0119647,0.0127802,0.0135238,0.0137801,0.0141643,0.014863,0.0156386,0.0160729,0.0166156,0.0168679,0.0177099
100000,8e-07,5e-07,1.85e-05,4e-07,1.92e-05,1,0.0010833,0.0010833,0.0018091,0.0024175,0.002942,0.0032606,0.0039055,0.0044672,0.0048853,0.0054917,0.0059057,0.0062735,0.0068265,0.0073641,0.0079378,0.0085468,0.0089663,0.0097125,0.0103418,0.0108843,0.01117,0.0117756,0.0122585,0.0130292,0.0133798,0.0140128,0.014604,0.0149229,0.0154327,0.0155366,0.0161722,0.0171285,0.0181342
1000000,3.8e-06,1.8e-06,2.39e-05,1.8e-06,1.2e-05,1,0.0018149,0.0018149,0.0020207,0.0025626,0.0029505,0.0034646,0.0038111,0.0042246,0.0046374,0.0051966,0.0056825,0.0062266,0.0067046,0.00729,0.0077325,0.0087257,0.0091615,0.0096262,0.0107121,0.0110473,0.0116262,0.0117583,0.0122897,0.0125538,0.0129316,0.0133954,0.01393,0.0146297,0.0154035,0.0161012,0.0163968,0.0170212,0.017584
1000,5.1e-06,5e-07,7.43e-05,4e-07,1.85e-05,2,0.0019087,0.0023585,0.0019087,0.0022893,0.0026925,0.0033385,0.0037204,0.004259,0.0047219,0.005429,0.0059112,0.0063136,0.0070569,0.0074807,0.0082108,0.0088888,0.0094774,0.0100727,0.0107391,0.0107551,0.0110812,0.0112163,0.0118492,0.0123566,0.0129687,0.0136079,0.0140179,0.0148985,0.0151968,0.0156468,0.0164826,0.0167119,0.017081
10000,7e-07,5e-07,1.74e-05,4e-07,3.07e-05,1,0.0010905,0.0010905,0.0016308,0.0023172,0.0028149,0.0031772,0.0039384,0.0043799,0.0050397,0.005523,0.0057527,0.0063562,0.0067383,0.007191,0.0076577,0.0082137,0.0086862,0.0092107,0.0098816,0.0103192,0.010685,0.0115331,0.0119274,0.0124646,0.0127758,0.0136575,0.0136942,0.0143901,0.0148831,0.0151162,0.0158857,0.0165957,0.0168349
100000,1.4e-06,1e-06,1.82e-05,1e-06,1.41e-05,1,0.001126,0.001126,0.0017014,0.0022843,0.0028754,0.003143,0.0038112,0.0043043,0.0048163,0.0052614,0.0057383,0.0064447,0.0067457,0.0074356,0.007813,0.0083567,0.0086664,0.0093054,0.0098259,0.0104623,0.0110377,0.0113592,0.0118441,0.0123136,0.012841,0.0133147,0.013999,0.0145964,0.0153897,0.015791,0.0160438,0.0174037,0.0173393
1000000,1.7e-06,5e-07,2.45e-05,5e-07,1.03e-05,1,0.0020531,0.0020531,0.0022228,0.0024054,0.0028515,0.0034054,0.0036908,0.0040398,0.0048111,0.0051357,0.0055941,0.0063019,0.0067927,0.0072947,0.007777,0.0085787,0.0090886,0.0096552,0.0101983,0.0104679,0.0108427,0.0111481,0.0117655,0.0121922,0.0127234,0.0132498,0.0138783,0.0146993,0.0155052,0.0165252,0.0176302,0.0178177,0.0178044
1000,4.9e-06,9e-07,7.56e-05,9e-07,1.75e-05,1,0.0019937,0.0019937,0.0021004,0.0026126,0.0030467,0.0034793,0.0041199,0.0049167,0.0054438,0.0063518,0.0071443,0.0077878,0.0084109,0.0092465,0.009038,0.0093555,0.0096468,0.0100206,0.0108899,0.0106607,0.0112403,0.0115319,0.0120259,0.0123967,0.012983,0.013759,0.0146394,0.0154547,0.0159862,0.0165511,0.0170802,0.0173614,0.0179646
10000,3.1e-06,2.5e-06,2.07e-05,2.6e-06,3.38e-05,1,0.0010637,0.0010637,0.0017575,0.0022669,0.0028008,0.0032579,0.003824,0.0043463,0.0048733,0.0053304,0.0057636,0.0064046,0.0066373,0.0072226,0.007949,0.0085777,0.0089997,0.0096761,0.0104349,0.0106656,0.0112831,0.0115909,0.0119991,0.012538,0.0130547,0.0135139,0.0139815,0.0144878,0.015089,0.0155361,0.0160332,0.0166046,0.0174539
100000,2.3e-06,1.8e-06,2.11e-05,1.8e-06,2.38e-05,1,0.0010871,0.0010871,0.0017218,0.0022069,0.0028557,0.0033485,0.0038151,0.0043908,0.0048873,0.0053712,0.0061348,0.0066227,0.0069256,0.0075621,0.0078322,0.0085459,0.0090152,0.0096612,0.0098756,0.0104623,0.0109714,0.0121199,0.0124128,0.0126556,0.0134536,0.0137696,0.0143387,0.0150533,0.0155385,0.0161097,0.0168141,0.0172982,0.0175653
1000000,3.2e-06,5e-07,2.49e-05,4e-07,1.06e-05,2,0.0019146,0.0021638,0.0019146,0.0022997,0.0026779,0.0032175,0.003575,0.0042472,0.0044826,0.0049754,0.0055188,0.0061686,0.006837,0.0072023,0.0078816,0.0084546,0.0091962,0.0098254,0.0104644,0.0108644,0.0111763,0.0114725,0.0123416,0.0126012,0.0130305,0.0135109,0.0139211,0.0144028,0.0151464,0.0158933,0.0161406,0.0166123,0.0172836
1000,5.2e-06,1e-06,6.8e-05,8e-07,1.89e-05,1,0.0016311,0.0016311,0.00195,0.0024808,0.0028027,0.0033355,0.0037087,0.0042121,0.0046201,0.0052803,0.0056142,0.0061575,0.0068037,0.0072069,0.0083172,0.0087684,0.0095782,0.0100134,0.0106495,0.0109246,0.0113348,0.0115208,0.011859,0.0122198,0.0130987,0.0135327,0.0137743,0.0142882,0.0151859,0.0154758,0.0157766,0.0166354,0.0169
10000,7e-07,4e-07,1.8e-05,4e-07,3.08e-05,1,0.0011161,0.0011161,0.0016713,0.0022099,0.0026432,0.0031767,0.0037988,0.0042379,0.0047599,0.0051561,0.0056605,0.0061558,0.0067387,0.0071036,0.0076456,0.0081729,0.0087934,0.0095178,0.0099962,0.010412,0.0110051,0.0117182,0.0120424,0.0125492,0.0127312,0.0132155,0.0139019,0.0144244,0.0145289,0.0151269,0.0159491,0.0165414,0.0168067
100000,7e-07,5e-07,1.81e-05,4e-07,2.29e-05,1,0.0012064,0.0012064,0.0017339,0.002276,0.0030463,0.0036395,0.0039447,0.0042406,0.0047752,0.0055674,0.0059013,0.0062857,0.0068214,0.0070717,0.0077738,0.0085208,0.0088451,0.0095676,0.0098957,0.0107354,0.0109079,0.0118989,0.0121839,0.0125205,0.0131074,0.0133968,0.0139881,0.0143918,0.0149471,0.0155139,0.0162912,0.0167232,0.0170343
1000000,4.1e-06,1.8e-06,2.21e-05,1.8e-06,1.22e-05,1,0.0018392,0.0018392,0.002002,0.002459,0.0027878,0.0033255,0.0037454,0.0041385,0.0046457,0.0049192,0.0053733,0.0062727,0.006554,0.0073157,0.0080754,0.0082477,0.0090936,0.0095534,0.0102577,0.0107761,0.0113483,0.0116677,0.0121799,0.012475,0.0131014,0.0135641,0.0142125,0.0145468,0.0152855,0.0158891,0.0163839,0.0167047,0.017358
1000,5.3e-06,1e-06,6.88e-05,9e-07,1.88e-05,2,0.0017328,0.0019701,0.0017328,0.0022039,0.0029805,0.0032715,0.0037934,0.0045407,0.0049566,0.0053525,0.0059714,0.0064958,0.007038,0.0077178,0.0082662,0.0089473,0.0096573,0.0101784,0.0107992,0.0110245,0.0115897,0.0118312,0.0124054,0.0129666,0.0136797,0.0140539,0.0146136,0.015361,0.0158063,0.0161713,0.0163089,0.0165271,0.0173194
10000,7e-07,4e-07,1.86e-05,5e-07,2.16e-05,1,0.0010797,0.0010797,0.0017558,0.0024032,0.0027994,0.0032894,0.0039781,0.0044017,0.0049537,0.0054437,0.0058718,0.0063404,0.0067743,0.0073541,0.0078262,0.0085218,0.0091263,0.0095386,0.0101986,0.0104628,0.0113321,0.011468,0.0120507,0.0122908,0.0136135,0.013938,0.0148289,0.0152394,0.0158143,0.015824,0.0165586,0.017266,0.017681
100000,8e-07,5e-07,1.87e-05,5e-07,2.06e-05,1,0.0010823,0.0010823,0.0017949,0.0022277,0.0028626,0.0033852,0.0040668,0.0045323,0.0050346,0.0053277,0.0059563,0.0063611,0.0068035,0.0074562,0.0080383,0.0085997,0.0092458,0.0098692,0.0102755,0.0109549,0.0114121,0.0118421,0.0125299,0.0127067,0.0133737,0.0134378,0.0141199,0.0143377,0.0150241,0.0155117,0.0165032,0.0163565,0.0175286
1000000,1.7e-06,6e-07,2.1e-05,5e-07,1.29e-05,1,0.0020896,0.0020896,0.0025892,0.0029939,0.0035159,0.0040576,0.004706,0.0049491,0.0052933,0.0057159,0.0059307,0.0065678,0.0069272,0.0073658,0.0077308,0.0084662,0.0089297,0.0095772,0.0106564,0.0110887,0.011454,0.0123874,0.0126919,0.0135067,0.0142291,0.0146256,0.0149634,0.0154443,0.016098,0.0171281,0.0174064,0.0176469,0.0182415
1000,5.1e-06,6e-07,7.07e-05,4e-07,2.06e-05,2,0.0019708,0.002438,0.0019708,0.0024186,0.0029773,0.00357,0.0040592,0.0046571,0.0050696,0.0055634,0.0060306,0.0066198,0.0074103,0.0079628,0.0084553,0.0090343,0.0098826,0.0105349,0.0109018,0.0116824,0.0129892,0.0130709,0.0139792,0.0148776,0.0154094,0.0156068,0.0163214,0.0160313,0.0161442,0.0161349,0.0164333,0.0174202,0.0179834
10000,1.1e-06,4e-07,2.35e-05,4e-07,1.89e-05,1,0.0011274,0.0011274,0.001862,0.0024723,0.0028905,0.0034463,0.0040034,0.0045963,0.0051516,0.005991,0.0063002,0.0069584,0.0073031,0.0077313,0.0083534,0.0089134,0.0092462,0.0098185,0.010482,0.010906,0.0113645,0.0121072,0.0128084,0.0139852,0.0148711,0.0154535,0.0154867,0.0157855,0.0161498,0.0161542,0.0166416,0.0169564,0.0176289
100000,8e-07,4e-07,1.83e-05,4e-07,1.39e-05,1,0.0010595,0.0010595,0.0018051,0.0023929,0.0029244,0.0034379,0.0039685,0.0045418,0.0051,0.0055442,0.0059935,0.0066127,0.0069691,0.0075467,0.0080998,0.0088337,0.0093276,0.0097833,0.0105548,0.0107086,0.0114237,0.0120224,0.0126676,0.0131317,0.0130791,0.013621,0.014482,0.0153363,0.0154852,0.0154861,0.0162562,0.016397,0.0171698
1000000,1.9e-06,5e-07,2.06e-05,5e-07,1.07e-05,1,0.0019736,0.0019736,0.0021604,0.0023808,0.0027268,0.0034246,0.0038126,0.0042563,0.0047175,0.0051895,0.005716,0.0060326,0.0067325,0.0072528,0.0080236,0.0088272,0.0095554,0.0100365,0.0104806,0.0111873,0.0116943,0.0119104,0.0124272,0.0129978,0.0134318,0.0139398,0.0142368,0.0149978,0.0153591,0.01601,0.0166738,0.0173387,0.0178349
1000,6e-06,5e-07,7.26e-05,4e-07,1.07e-05,1,0.0021338,0.0021338,0.0021571,0.0025484,0.0027675,0.003278,0.0039542,0.0042971,0.0047978,0.0052399,0.0058329,0.0061159,0.006782,0.0071175,0.0078493,0.0085019,0.0091679,0.0097609,0.0101881,0.0107938,0.0112833,0.0118445,0.0124613,0.0126017,0.0131565,0.0138709,0.0143404,0.014848,0.0157318,0.0163615,0.0168447,0.0167008,0.0172086
10000,9e-07,5e-07,1.87e-05,5e-07,2.05e-05,1,0.0011849,0.0011849,0.0018602,0.002316,0.0028222,0.0034091,0.0038991,0.0046108,0.0050946,0.0054558,0.0059672,0.0063129,0.0067951,0.0073944,0.0079684,0.0085617,0.0088831,0.009599,0.010341,0.0105368,0.0112065,0.0118099,0.0125015,0.013005,0.0132324,0.013843,0.0143346,0.0146085,0.0148726,0.0157784,0.0162043,0.0170783,0.0178679
100000,6e-07,4e-07,1.81e-05,4e-07,4.24e-05,1,0.0012313,0.0012313,0.0018159,0.0023886,0.0028692,0.0034121,0.0038935,0.0045544,0.0050456,0.0055749,0.0059312,0.0063358,0.0067746,0.0075961,0.0077865,0.0084187,0.0090226,0.0099531,0.010268,0.0107833,0.0113191,0.0114709,0.012065,0.0125789,0.0128529,0.0133408,0.013769,0.0142939,0.0149629,0.0154994,0.0164006,0.0167397,0.0171717
1000000,2.8e-06,1.3e-06,2.33e-05,1.4e-06,1.12e-05,1,0.0020017,0.0020017,0.0023408,0.0023367,0.0027933,0.0033198,0.0035966,0.0042822,0.0045024,0.00504,0.0054196,0.0059208,0.006463,0.0072708,0.0079026,0.0084152,0.008918,0.0100137,0.0102854,0.0111774,0.0114569,0.0120426,0.0122329,0.0123463,0.0131553,0.0134681,0.0136936,0.0143048,0.0152654,0.0153064,0.0162319,0.0165913,0.0171676
1000,5e-06,5e-07,6.23e-05,4e-07,1.71e-05,1,0.0018261,0.0018261,0.001957,0.0025769,0.0031047,0.0034819,0.0039674,0.0044747,0.0049992,0.0053957,0.0059942,0.0064057,0.0070691,0.0073206,0.0080491,0.0088623,0.0095159,0.0100132,0.0106656,0.0110848,0.0111401,0.0112337,0.0118312,0.0123079,0.0127886,0.0137327,0.0145977,0.0149716,0.0155144,0.0158108,0.0164937,0.0169489,0.017353
10000,7e-07,4e-07,2.96e-05,9e-07,1.54e-05,1,0.001083,0.001083,0.0016949,0.0023553,0.0028004,0.0033089,0.0039675,0.004394,0.0049144,0.0053681,0.0059163,0.0063504,0.0069631,0.0074387,0.0081252,0.0085314,0.0091894,0.0097771,0.0102717,0.0108055,0.0112692,0.0119396,0.0122249,0.012734,0.0132076,0.0136418,0.013938,0.0146456,0.0150583,0.0160263,0.0167934,0.0174129,0.0180294
100000,8e-07,5e-07,1.85e-05,4e-07,1.49e-05,1,0.0011287,0.0011287,0.0017257,0.0022772,0.0028552,0.003364,0.0039989,0.0045646,0.0048422,0.0053106,0.0058743,0.0062413,0.0067649,0.0071458,0.0077727,0.0082823,0.009288,0.0095245,0.0104256,0.0107847,0.011426,0.0115554,0.0120484,0.0125933,0.0133812,0.0145321,0.0147381,0.0147998,0.0154078,0.0158033,0.0161602,0.0167822,0.0173472
1000000,3.6e-06,2.3e-06,2.3e-05,1.8e-06,1.2e-05,1,0.0017129,0.0017129,0.0021961,0.0022569,0.0027325,0.0034331,0.003689,0.004125,0.0047667,0.0051702,0.0056944,0.0061156,0.0067217,0.0073589,0.0080108,0.0086038,0.0094814,0.0098666,0.0103311,0.0108898,0.0115728,0.0120534,0.0125948,0.0129741,0.0135752,0.014116,0.0144881,0.0148381,0.0154021,0.0161526,0.0165277,0.0172786,0.0179143
1000,5.7e-06,1.4e-06,6.68e-05,1.3e-06,2.46e-05,1,0.001836,0.001836,0.0019324,0.0025026,0.0028713,0.0032285,0.0037143,0.0042582,0.0048382,0.005285,0.0060307,0.006353,0.0068706,0.0074576,0.0078441,0.0084938,0.0090616,0.0094246,0.0099515,0.0105348,0.0108823,0.0114122,0.0118521,0.0124632,0.0129235,0.0134546,0.0141284,0.0146087,0.0149651,0.015321,0.0158616,0.016149,0.0171077
10000,1.5e-06,9e-07,1.85e-05,9e-07,3.05e-05,1,0.0010659,0.0010659,0.0016017,0.0022238,0.0026813,0.0030917,0.0037333,0.0044133,0.0048998,0.0052193,0.0055973,0.0061771,0.0067562,0.0072885,0.0080052,0.0084548,0.0090228,0.0095596,0.01013,0.0105352,0.0115699,0.0116666,0.0123005,0.0127798,0.0134555,0.0136641,0.0144732,0.0148222,0.0148993,0.0156793,0.016808,0.0174784,0.0176233
100000,2.7e-06,2.2e-06,2.06e-05,2.3e-06,2.38e-05,1,0.0011023,0.0011023,0.0017031,0.0022896,0.0028183,0.0033648,0.0038971,0.0044743,0.0048737,0.0053347,0.0059085,0.0064036,0.0069427,0.0073557,0.0078392,0.0083814,0.0085139,0.0092247,0.0095975,0.0101522,0.0107393,0.0113005,0.0119903,0.012372,0.0131364,0.0133069,0.0136744,0.0144256,0.0146422,0.0152083,0.0158601,0.0163909,0.0173689
1000000,5.3e-06,2.9e-06,2.77e-05,2.8e-06,2.8e-05,1,0.0025021,0.0025021,0.0029928,0.0032355,0.0037706,0.0041941,0.0042556,0.0048125,0.005577,0.0058751,0.006306,0.0063124,0.0074901,0.0078478,0.0084,0.0090387,0.0101887,0.0099086,0.0103285,0.0105968,0.011108,0.0113952,0.0121754,0.0125201,0.0129045,0.0133173,0.0139523,0.014495,0.0151501,0.0155702,0.0161704,0.0162126,0.017015
1000,5.4e-06,4e-07,6.86e-05,4e-07,2.14e-05,2,0.0020016,0.0021698,0.0020016,0.002418,0.002794,0.0032841,0.0037861,0.0042867,0.0048143,0.0054438,0.0058627,0.0063995,0.0070748,0.0075665,0.0081362,0.0086261,0.0092509,0.0098979,0.0103321,0.0109362,0.0112786,0.0117207,0.0119326,0.0124901,0.0131757,0.0135637,0.0141129,0.014617,0.0153179,0.0160339,0.0165729,0.0173529,0.0177593
10000,7e-07,5e-07,1.84e-05,4e-07,1.54e-05,1,0.0010708,0.0010708,0.0017092,0.0022472,0.0027323,0.003372,0.0040121,0.0044376,0.0048991,0.0053959,0.0059709,0.0065126,0.0069091,0.0074722,0.0079461,0.0085911,0.0094554,0.0099343,0.0101934,0.0106716,0.0114704,0.0117929,0.0123351,0.0128396,0.0135551,0.0138123,0.0144276,0.0148653,0.0150812,0.0158623,0.0161701,0.0171928,0.0173358
100000,1.5e-06,9e-07,1.9e-05,1e-06,1.55e-05,1,0.0011064,0.0011064,0.0017167,0.0023126,0.0028074,0.0034043,0.0039786,0.0043189,0.0049026,0.0054813,0.0057834,0.0065141,0.0068055,0.0074173,0.0080878,0.0081438,0.0090966,0.0094756,0.0100962,0.010627,0.0110364,0.0113516,0.0117033,0.0128989,0.013021,0.0134898,0.0140567,0.0148232,0.015347,0.0160864,0.0168257,0.0174585,0.0173929
1000000,1.8e-06,5e-07,2.18e-05,4e-07,1.06e-05,2,0.0018758,0.0018774,0.0018758,0.0024998,0.002903,0.0034269,0.003695,0.0040614,0.0046979,0.0051143,0.0055388,0.0062625,0.0065387,0.007409,0.0078198,0.0085977,0.0093221,0.0101931,0.0106327,0.0107196,0.0114238,0.0117083,0.0120413,0.0127043,0.013056,0.013745,0.0140944,0.0146734,0.0153108,0.0158054,0.0164689,0.0169642,0.0170612
1000,6.4e-06,1.1e-06,7.6e-05,1.1e-06,2.11e-05,1,0.0018794,0.0018794,0.0021597,0.0024212,0.0029005,0.0033174,0.0037365,0.0039762,0.0045142,0.005069,0.0057425,0.0060881,0.006678,0.0070946,0.0079085,0.0084244,0.0091233,0.009546,0.0101283,0.0107249,0.0113172,0.0116016,0.0123548,0.0129909,0.0132772,0.0141244,0.0145415,0.0146253,0.0152754,0.0154509,0.0156068,0.015932,0.0170089
10000,7e-07,5e-07,1.75e-05,4e-07,2.08e-05,1,0.0010784,0.0010784,0.0016134,0.0022996,0.002744,0.0032164,0.0037457,0.0042892,0.0048365,0.0053619,0.0058193,0.0063547,0.0067307,0.0074656,0.0078859,0.0083793,0.0089215,0.0094325,0.0101357,0.0105903,0.011181,0.0114781,0.0120755,0.0126248,0.013273,0.0134087,0.0144088,0.0144898,0.0151712,0.0156038,0.0160737,0.0165694,0.017101
100000,2.7e-06,2.3e-06,2.12e-05,2.3e-06,3.21e-05,1,0.0011485,0.0011485,0.0017245,0.0021524,0.0027891,0.003311,0.0038508,0.0042801,0.0048126,0.0052265,0.005502,0.0059991,0.0066002,0.0071721,0.0078475,0.0083832,0.0088948,0.0097054,0.0101424,0.0108496,0.011063,0.0115794,0.011944,0.0123135,0.0126616,0.0131855,0.0136212,0.0143826,0.0148909,0.0156256,0.0157702,0.0162963,0.0172389
1000000,1.6e-06,6e-07,2.27e-05,4e-07,1.01e-05,1,0.0018378,0.0018378,0.0022086,0.0024557,0.0027905,0.0030267,0.0035906,0.0040677,0.0046029,0.0051305,0.0055586,0.0060031,0.0066191,0.0070828,0.007791,0.0084832,0.0090599,0.0096577,0.010282,0.0107562,0.0110965,0.0119772,0.0125591,0.0138703,0.0145864,0.0141361,0.0150855,0.0176816,0.0199354,0.0214182,0.0208606,0.0194608,0.0185578
1000,4.6e-06,5e-07,6.92e-05,4e-07,2.3e-05,1,0.0017518,0.0017518,0.0019678,0.0024964,0.0029251,0.0035046,0.0040065,0.0043324,0.0053829,0.0058311,0.0065523,0.0071994,0.0082487,0.0087792,0.0098292,0.0106503,0.0113633,0.0132289,0.013536,0.0132724,0.0134168,0.0130315,0.0136423,0.0137371,0.0142374,0.0148359,0.015544,0.0167635,0.0173687,0.0179229,0.018335,0.0184789,0.0184
10000,8e-07,4e-07,1.84e-05,4e-07,3.25e-05,1,0.001108,0.001108,0.0017534,0.0023678,0.0031454,0.0035055,0.004233,0.0049258,0.0057719,0.0065669,0.0073505,0.0082306,0.0090872,0.010127,0.0102254,0.0107979,0.0114054,0.0122035,0.0125284,0.0120679,0.011709,0.0118022,0.0120054,0.0122272,0.0128795,0.0138996,0.0152809,0.0158112,0.0161805,0.0169055,0.0173095,0.0176821,0.0179099
100000,1.5e-06,1e-06,1.97e-05,9e-07,2.36e-05,1,0.0010964,0.0010964,0.0017599,0.0023734,0.0027996,0.0034436,0.0040517,0.0044627,0.0052285,0.0056929,0.0066296,0.0067115,0.0075071,0.0081558,0.0087421,0.0088536,0.0096403,0.010326,0.0109374,0.0111712,0.0118201,0.01244,0.0136276,0.014112,0.0148671,0.0148778,0.0151924,0.0155165,0.0158327,0.0165241,0.0172143,0.0176587,0.0180502
1000000,2.3e-06,4e-07,2.32e-05,4e-07,2.36e-05,1,0.0015032,0.0015032,0.00201,0.002531,0.0030745,0.0035103,0.0039222,0.0041719,0.0046801,0.0051002,0.0057565,0.0061594,0.0068337,0.0075563,0.0081146,0.0089677,0.0097812,0.0101885,0.0106261,0.011014,0.0117982,0.0120351,0.0127582,0.0129884,0.0135313,0.0133168,0.0141257,0.014458,0.0150249,0.0156699,0.0164696,0.0173085,0.0179336
1000,4.8e-06,5e-07,6.85e-05,4e-07,1.85e-05,2,0.0019274,0.0019474,0.0019274,0.0025886,0.0028663,0.0033883,0.0040992,0.0043634,0.0046911,0.0052332,0.0056397,0.0061641,0.0067258,0.0073134,0.0082,0.0086569,0.0096263,0.0106362,0.011255,0.012262,0.0129009,0.0128648,0.0128027,0.0127855,0.0132318,0.013374,0.0141441,0.0147114,0.015285,0.0158924,0.0161031,0.0169564,0.0181051
10000,6e-07,5e-07,1.99e-05,5e-07,1.44e-05,1,0.0011527,0.0011527,0.0018706,0.0024126,0.0028914,0.0034121,0.0039457,0.0044213,0.0049208,0.0054092,0.0057695,0.0063963,0.0069013,0.0075981,0.0078282,0.0084806,0.0090015,0.0094403,0.0106124,0.0106649,0.0113362,0.0115709,0.0118419,0.0122604,0.0127234,0.0134201,0.0140303,0.0146239,0.0152431,0.0154065,0.0157849,0.0169448,0.0173594
100000,1.9e-06,1.4e-06,3.06e-05,1.7e-06,1.68e-05,1,0.0011016,0.0011016,0.0016288,0.0022056,0.0027249,0.0032819,0.0037591,0.0042423,0.0048019,0.0053607,0.005572,0.0061713,0.0066838,0.0071857,0.0078955,0.0080761,0.0086325,0.0092096,0.0098861,0.0104554,0.0108097,0.0114196,0.0120854,0.0125163,0.0129501,0.0134505,0.0136822,0.0142625,0.0145993,0.0154061,0.0168292,0.0173143,0.017462
1000000,1.5e-06,6e-07,2.34e-05,5e-07,2.28e-05,1,0.0018798,0.0018798,0.0021323,0.002362,0.0029989,0.0031734,0.0036376,0.0040721,0.0045933,0.0049401,0.0054933,0.005922,0.0063868,0.0074775,0.0078003,0.0084622,0.009106,0.00961,0.0103459,0.0107462,0.0113771,0.0121711,0.0124563,0.0126494,0.0131118,0.0134664,0.0137137,0.0142886,0.0147164,0.015782,0.0163308,0.0170194,0.0169838
1000,5.8e-06,9e-07,6.68e-05,9e-07,1.96e-05,1,0.0018961,0.0018961,0.0020001,0.0024623,0.0030175,0.0034076,0.0038127,0.0041508,0.004718,0.0056499,0.0060085,0.0064379,0.0070268,0.007557,0.00828,0.0088519,0.0097204,0.0102827,0.0106931,0.0109969,0.0114678,0.0118916,0.0126647,0.0128672,0.01384,0.0139924,0.0143218,0.0151986,0.0154553,0.0163314,0.0170735,0.0173313,0.017653
10000,1.3e-06,9e-07,1.89e-05,1e-06,2.28e-05,1,0.0010505,0.0010505,0.0017343,0.0024003,0.0027673,0.0032338,0.0038669,0.0043614,0.0048031,0.0052975,0.0058839,0.0063902,0.0068541,0.0076461,0.0078154,0.0089966,0.0093014,0.0099012,0.0104901,0.0110765,0.0117244,0.0120646,0.0123119,0.0125338,0.012944,0.0134456,0.0143205,0.0149588,0.0158856,0.0167583,0.0178952,0.0196416,0.0203091
100000,3.1e-06,2e-06,2.25e-05,2.1e-06,4.18e-05,1,0.0013665,0.0013665,0.0021326,0.0026889,0.0034042,0.0045263,0.0049546,0.005254,0.0055628,0.0057587,0.0064766,0.0064662,0.0069031,0.0073969,0.0077083,0.0083516,0.0091104,0.0098749,0.0103238,0.0106178,0.0112723,0.012076,0.0123372,0.0129818,0.0135201,0.0139073,0.0145761,0.0149237,0.015577,0.0155442,0.0162428,0.0166135,0.0173131
1000000,2.1e-06,5e-07,1.81e-05,4e-07,1.16e-05,1,0.0017597,0.0017597,0.0021022,0.0023947,0.0030009,0.0032937,0.003723,0.0041804,0.0045197,0.0051551,0.005565,0.0060377,0.0068261,0.007497,0.0081515,0.0092227,0.0097987,0.0105743,0.0106888,0.0111973,0.011342,0.0113664,0.0118368,0.012349,0.0128716,0.0134741,0.0141063,0.0144312,0.0151764,0.0158148,0.0162485,0.0168696,0.0174897
1000,6e-06,1.4e-06,6.57e-05,1.2e-06,1.85e-05,1,0.0019136,0.0019136,0.0022307,0.0022839,0.0027172,0.003252,0.0035872,0.0041904,0.0046459,0.005298,0.0057667,0.0062687,0.0070243,0.0076992,0.008169,0.0090563,0.00965,0.0100007,0.0108884,0.0110675,0.0113496,0.0114856,0.011832,0.0123451,0.0132797,0.0138753,0.0145189,0.0154377,0.0155459,0.0161497,0.0164558,0.0169258,0.0175333
10000,7e-07,5e-07,1.81e-05,4e-07,2.12e-05,1,0.0010974,0.0010974,0.0016859,0.0023454,0.0027755,0.0033206,0.0037921,0.0043075,0.0047172,0.0053198,0.0056544,0.0061554,0.0065626,0.0071128,0.0075783,0.0082248,0.0086729,0.009295,0.0098296,0.010756,0.0111313,0.011558,0.0117301,0.0123514,0.0128534,0.0132478,0.013705,0.0142629,0.0148381,0.0154699,0.0166243,0.0171942,0.0172363
100000,7e-07,4e-07,1.88e-05,5e-07,1.84e-05,1,0.0011262,0.0011262,0.0017309,0.0021947,0.0028104,0.0032168,0.0038377,0.0042188,0.0046867,0.0051233,0.005588,0.0060401,0.0066557,0.0072694,0.0076079,0.0082376,0.0088019,0.0093567,0.0103446,0.010327,0.0113187,0.0116441,0.0121479,0.012419,0.0132249,0.0130933,0.0136506,0.0144473,0.0151378,0.0155905,0.015985,0.0166092,0.017269
1000000,3.8e-06,2.1e-06,2.43e-05,2.1e-06,1.21e-05,2,0.0020637,0.0022204,0.0020637,0.0023744,0.0029015,0.0034065,0.0036348,0.0041302,0.0047398,0.0051122,0.0056797,0.0061432,0.0068133,0.0073802,0.0081035,0.0085812,0.0092718,0.0097959,0.0103228,0.010542,0.0109931,0.0113754,0.011706,0.0124722,0.0130375,0.0135924,0.0136839,0.0147354,0.0148343,0.0161222,0.0167522,0.0170652,0.0173973
