length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
10000,0.00378,0.0036884,0.0015796,0.0038559,0.0017059,3,0.0036844,0.0066226,0.0046579,0.0036844,0.0037081,0.0037054,0.0041259,0.0045949,0.0052079,0.0055827,0.0062078,0.0073208,0.00715,0.0082998,0.0088226,0.0098242,0.0104659,0.0111465,0.0115052,0.0120112,0.0128576,0.0130695,0.0134652,0.0137735,0.014236,0.0142005,0.0147908,0.0155534,0.015812,0.0166342,0.0170693,0.0181445,0.0183281
100000,0.0337518,0.0308427,0.0049597,0.032296,0.0047868,7,0.0098647,0.0399164,0.0244149,0.0189944,0.0153839,0.0126947,0.0110584,0.0098647,0.0106371,0.0136389,0.0143141,0.0139246,0.0139234,0.0127474,0.0128655,0.0137062,0.0131706,0.0140308,0.0141817,0.0148671,0.0150642,0.0159123,0.0161719,0.0166927,0.0167482,0.0172329,0.0179247,0.0181781,0.0185275,0.0198855,0.0202899,0.0210816,0.0213485
1000000,0.3171349,0.3180462,0.036882,0.3396753,0.0410343,16,0.06868,0.3619886,0.1898722,0.1329119,0.1115804,0.0961877,0.0827282,0.0771203,0.071061,0.086084,0.0827984,0.0781915,0.0749804,0.0745279,0.0727435,0.0716918,0.06868,0.0720869,0.075025,0.0732972,0.0771813,0.0794763,0.0764013,0.0799128,0.0787975,0.0807178,0.0825805,0.0797563,0.0799651,0.0790771,0.079728,0.0808026,0.0825239
1000,0.0004675,0.0004438,0.0005112,0.0004434,0.000588,2,0.002078,0.0023539,0.002078,0.0026937,0.0032827,0.0036183,0.0040672,0.0044186,0.0049691,0.0065804,0.0058608,0.0062971,0.0070391,0.0074306,0.0082695,0.0087523,0.0096892,0.0103806,0.0110537,0.0120688,0.0120736,0.0127894,0.0127865,0.0132446,0.0136108,0.0138244,0.0144491,0.0151531,0.0158582,0.0170861,0.0198489,0.0209191,0.0215964
10000,0.0042739,0.0041795,0.0015645,0.0041813,0.0016699,5,0.0043315,0.0075944,0.0056621,0.0054052,0.0045384,0.0043315,0.0043446,0.0049321,0.0053708,0.005751,0.0060918,0.0063326,0.0069393,0.0075255,0.0084623,0.0087341,0.0095102,0.0101586,0.0107336,0.0112546,0.0125931,0.0128063,0.0131532,0.0138832,0.0143659,0.0150577,0.0155554,0.0158371,0.0161155,0.016806,0.0168596,0.0173135,0.0175509
100000,0.0337877,0.0339407,0.0051166,0.0347852,0.0046983,7,0.0105001,0.0417797,0.0254119,0.0184812,0.0149601,0.0131279,0.0114135,0.0105001,0.0107252,0.0133218,0.0140619,0.0145876,0.0144834,0.0134358,0.0138683,0.0135359,0.0137488,0.0137426,0.0146099,0.0147071,0.0153947,0.0160672,0.0163197,0.0165317,0.0169997,0.0174352,0.0178508,0.0186774,0.0193286,0.0196461,0.0204053,0.0212586,0.0214124
1000000,0.3337991,0.32757,0.0407223,0.3930367,0.0437686,16,0.0687412,0.3682111,0.1836282,0.1304771,0.1089176,0.0972295,0.080492,0.0792058,0.0709462,0.0877247,0.0833386,0.0786912,0.0757136,0.0756103,0.073034,0.0716597,0.0687412,0.072997,0.0716008,0.081556,0.0796435,0.0770404,0.0763805,0.0770356,0.0766166,0.0750366,0.0750927,0.0744139,0.075569,0.0753664,0.0752532,0.0739596,0.0767002
1000,0.0004619,0.0004489,0.0005487,0.0004538,0.0004579,2,0.0021292,0.0022095,0.0021292,0.0027292,0.0033347,0.0036318,0.004028,0.0044014,0.0048684,0.0051662,0.0056868,0.0062554,0.0066575,0.0072331,0.0077895,0.0085272,0.0092966,0.0100781,0.0105988,0.0115583,0.0119423,0.0120385,0.0126011,0.0130115,0.0136799,0.014072,0.0143789,0.01489,0.0155831,0.0164852,0.0168797,0.0173189,0.0175982
10000,0.0038369,0.003736,0.0015589,0.0039938,0.0014953,4,0.0034623,0.0067303,0.0043046,0.0036066,0.0034623,0.0036282,0.0035663,0.0041646,0.0046608,0.0050616,0.0057468,0.0062646,0.0069599,0.0079041,0.0087581,0.009355,0.0105733,0.0114755,0.0115369,0.0118804,0.0121608,0.0123102,0.0128619,0.0138129,0.0142411,0.0147086,0.0150937,0.0155139,0.0162475,0.0169956,0.0178244,0.0181785,0.0186735
100000,0.0339895,0.0321707,0.0052007,0.0319049,0.0047063,7,0.0105471,0.039868,0.0252867,0.0194385,0.0152273,0.0124735,0.01151,0.0105471,0.0107518,0.0137677,0.0138274,0.0139522,0.0129559,0.0131164,0.012588,0.0128312,0.0130389,0.0136755,0.0143385,0.0146212,0.0148827,0.0158126,0.0165977,0.0164912,0.0169251,0.017193,0.017782,0.0187845,0.0193888,0.0196367,0.0203391,0.0208856,0.0210937
1000000,0.3136895,0.3435821,0.0404007,0.325913,0.0378044,31,0.0739057,0.3697833,0.1907582,0.1355135,0.1188316,0.0948283,0.0862133,0.0797057,0.0814407,0.0853683,0.0820781,0.0783957,0.0764073,0.0747044,0.075854,0.0742045,0.0784873,0.0790656,0.0781836,0.0805402,0.0826414,0.0815651,0.0792463,0.0818245,0.0826717,0.0809435,0.0782679,0.0761212,0.0752655,0.0749338,0.0756876,0.0739057,0.0742211
1000,0.000468,0.0004512,0.0005958,0.0004545,0.000461,2,0.0021279,0.0024109,0.0021279,0.0026754,0.0032828,0.0038047,0.003955,0.0044724,0.0048164,0.0054402,0.0057802,0.0063424,0.0068771,0.0075675,0.0079736,0.0085722,0.0090517,0.0100625,0.0108527,0.011294,0.0117845,0.0122472,0.0129859,0.0131623,0.0138009,0.0142195,0.0146202,0.0148625,0.0154338,0.0156241,0.0160271,0.0167803,0.0174828
10000,0.0039175,0.003797,0.0014961,0.0034168,0.0015542,5,0.0034843,0.0068698,0.005089,0.0042724,0.003711,0.0034843,0.0037507,0.0042178,0.0048541,0.005491,0.0061828,0.0068031,0.0075714,0.0086098,0.0093534,0.0099893,0.0108717,0.0115675,0.0121088,0.0125023,0.0126363,0.0132094,0.0134578,0.013492,0.0138287,0.0148238,0.015282,0.0163178,0.0164363,0.0167545,0.0173338,0.0178994,0.0184407
100000,0.0333264,0.0327687,0.0051285,0.0337953,0.0051493,7,0.0107379,0.0421865,0.0255925,0.0190992,0.0157358,0.0130222,0.0115487,0.0107379,0.0108855,0.0140392,0.0144047,0.0140252,0.013592,0.0131563,0.0127697,0.0130058,0.0132784,0.0137446,0.0145731,0.01604,0.016259,0.0165567,0.0161873,0.0167406,0.0170874,0.0179937,0.0182152,0.0183359,0.0188245,0.0195945,0.0206123,0.0210371,0.021931
1000000,0.32561,0.328732,0.0405823,0.3274229,0.0646845,16,0.0693482,0.4091906,0.2086301,0.1504381,0.1119816,0.0967989,0.0875963,0.0762598,0.0760342,0.0863362,0.0819275,0.0796335,0.0751386,0.0725041,0.0741769,0.0718271,0.0693482,0.0729753,0.0746743,0.0733311,0.0751487,0.0788605,0.0769412,0.0760935,0.0755058,0.076079,0.0747708,0.0751394,0.0770565,0.0776525,0.0758236,0.0753131,0.0771147
1000,0.000474,0.000455,0.0006284,0.0004755,0.0004662,2,0.0020394,0.0023546,0.0020394,0.0026876,0.003375,0.00375,0.0039687,0.0044986,0.0049883,0.0054842,0.0056541,0.0062963,0.0066857,0.0073099,0.007996,0.0086387,0.0091892,0.0101434,0.0105443,0.0107593,0.0114714,0.0120771,0.0125133,0.0129594,0.0132794,0.013607,0.0140667,0.0145833,0.0153218,0.0158508,0.0166723,0.017434,0.0173255
10000,0.0038799,0.0038637,0.0015553,0.0036842,0.0013242,4,0.0034942,0.0060914,0.0041304,0.0039624,0.0034942,0.003599,0.0038572,0.0045032,0.0051989,0.0059537,0.0068032,0.0079123,0.0088555,0.0100309,0.0112067,0.010893,0.0113757,0.0111181,0.0115509,0.0120684,0.0119754,0.0123892,0.0130396,0.0135811,0.0140267,0.0150137,0.0153609,0.0160404,0.0165813,0.0172168,0.0174343,0.0181394,0.0186939
100000,0.0329398,0.0321946,0.0051563,0.032165,0.0049896,8,0.0107376,0.0404143,0.0249749,0.0196837,0.0151672,0.0128315,0.0113449,0.0109992,0.0107376,0.0133791,0.0135861,0.0139339,0.0131129,0.0128407,0.0137821,0.0131337,0.0136201,0.013821,0.0143023,0.0145187,0.0150635,0.0156423,0.0161926,0.0165091,0.0171417,0.017631,0.018229,0.0184301,0.0190959,0.0201248,0.0203539,0.0206992,0.0205495
1000000,0.309996,0.3020994,0.0370693,0.3208669,0.0400501,16,0.0699266,0.3684344,0.1885415,0.1321832,0.1167937,0.1027891,0.0901112,0.0801548,0.0975836,0.0877847,0.0856375,0.0854301,0.0752563,0.0734364,0.0728548,0.0715258,0.0699266,0.0728166,0.0724147,0.0742677,0.0750812,0.0786712,0.0821629,0.0810723,0.075635,0.0754507,0.0747309,0.076347,0.0738383,0.0745803,0.0743734,0.0754523,0.0738942
1000,0.0004359,0.0004192,0.0005719,0.0004506,0.0004857,2,0.0021256,0.0024296,0.0021256,0.0025841,0.0034222,0.003702,0.0040832,0.0045395,0.0050629,0.0052535,0.0058357,0.0062568,0.0069267,0.0075681,0.0080193,0.0086301,0.0087957,0.0099382,0.0104187,0.0109539,0.0119315,0.0120501,0.0123915,0.0128942,0.0132126,0.0135564,0.0144438,0.0148475,0.0152679,0.015863,0.0167264,0.0168898,0.0176908
10000,0.0039362,0.0038462,0.0016229,0.0036497,0.0014011,5,0.0035175,0.0062241,0.0048233,0.0040926,0.0036188,0.0035175,0.0037574,0.0041156,0.0045627,0.0053166,0.0058654,0.0063348,0.0072574,0.0082233,0.0089769,0.009862,0.0107181,0.0113768,0.0119652,0.0120445,0.0122545,0.0128965,0.0133069,0.0137227,0.0142743,0.0148601,0.0154279,0.0163534,0.0166244,0.0171483,0.0177021,0.0179977,0.0186921
100000,0.0342257,0.0339481,0.0049458,0.0375975,0.0053802,7,0.0106857,0.0431359,0.023651,0.0194626,0.0153142,0.0127634,0.0113126,0.0106857,0.010981,0.0143888,0.0143202,0.0134915,0.0134939,0.0130055,0.0128978,0.0133268,0.0137123,0.0139127,0.014124,0.014857,0.01548,0.015798,0.016204,0.0169917,0.01735,0.0175091,0.0179028,0.0190525,0.0202171,0.0203922,0.0199176,0.0201619,0.0205603
1000000,0.3257021,0.3314892,0.0407793,0.3412847,0.0411718,15,0.0698377,0.3696728,0.1862397,0.1329819,0.1106898,0.0945672,0.0898619,0.0776124,0.0740097,0.086472,0.0821989,0.0786223,0.0755236,0.0766904,0.0722379,0.0698377,0.0704692,0.0729239,0.0732459,0.0739206,0.0767794,0.0764331,0.0770779,0.0773286,0.0755178,0.0748837,0.0750294,0.074525,0.0744733,0.0750667,0.0769996,0.0749531,0.0765119
1000,0.0004246,0.0004086,0.0004768,0.0004939,0.0004719,2,0.0019306,0.0023092,0.0019306,0.0026966,0.0031497,0.0035372,0.003847,0.0045213,0.0046641,0.0048732,0.0055127,0.0058761,0.0063913,0.0069461,0.0077242,0.008156,0.0089383,0.0097423,0.0107583,0.0115496,0.0118114,0.0117976,0.0124236,0.0125837,0.0131291,0.0133614,0.0135785,0.0143695,0.0151308,0.015703,0.0163258,0.0170129,0.0177367
10000,0.0039113,0.0038618,0.0015633,0.003399,0.0015022,4,0.0033587,0.0059415,0.0039956,0.00349,0.0033587,0.0039335,0.0037326,0.0043355,0.0048388,0.0052819,0.0061008,0.0066085,0.0074495,0.0084345,0.0089551,0.0101114,0.0107127,0.0116902,0.0120479,0.0125091,0.0125107,0.0128445,0.0128919,0.0132625,0.0142845,0.0145006,0.0152154,0.0159899,0.0163646,0.0170558,0.0174864,0.0176639,0.0180994
100000,0.0340343,0.0322683,0.0050796,0.0325794,0.0054043,7,0.0100656,0.0399525,0.0245178,0.0191428,0.0157297,0.0127635,0.0108978,0.0100656,0.01059,0.0139628,0.0142354,0.0143464,0.0134035,0.0132345,0.0130305,0.0133986,0.0132403,0.0139315,0.0139263,0.0148348,0.0150376,0.0155496,0.0163802,0.0168552,0.0170684,0.0171819,0.0179417,0.0185849,0.01898,0.0193793,0.0197434,0.0204767,0.0210366
1000000,0.3187844,0.3190803,0.0374494,0.3285122,0.0379973,16,0.0703294,0.38684,0.2005499,0.1430284,0.1125372,0.0936004,0.0855209,0.0771884,0.0759933,0.0873854,0.0808899,0.0784384,0.076595,0.0737881,0.0726195,0.0706523,0.0703294,0.0737238,0.0734983,0.0733952,0.0759297,0.0769469,0.0771524,0.0770876,0.0775509,0.0765011,0.075742,0.0743333,0.0742543,0.0750507,0.0763242,0.0740175,0.0745602
1000,0.0004609,0.0004511,0.0005883,0.0004457,0.0004797,2,0.0019763,0.0022634,0.0019763,0.0024835,0.0029797,0.0033929,0.0039507,0.0043642,0.0045669,0.0049307,0.0054245,0.0058625,0.0065826,0.0070053,0.007706,0.0084843,0.0092933,0.0099589,0.0105441,0.0110568,0.0114678,0.0119592,0.0125615,0.0131355,0.0134383,0.0136434,0.014118,0.0146236,0.0149546,0.0155763,0.0162754,0.0172292,0.0174893
10000,0.003855,0.0037633,0.0015252,0.0041006,0.0012811,5,0.0036052,0.0062337,0.0047162,0.0040835,0.0036772,0.0036052,0.0037868,0.0044507,0.0049172,0.0054635,0.0059747,0.0067095,0.0074503,0.0080754,0.0092239,0.009644,0.0106718,0.0113017,0.0116062,0.0123867,0.0128584,0.0135468,0.0133927,0.0138502,0.0144413,0.0149612,0.0153699,0.0160333,0.016431,0.0166612,0.0172045,0.0173918,0.0179168
100000,0.0343379,0.0331575,0.0051572,0.035108,0.0058953,8,0.0109644,0.0441157,0.0249344,0.019884,0.0150436,0.013693,0.0123643,0.0114675,0.0109644,0.013428,0.013704,0.0135861,0.0131452,0.012816,0.0137257,0.012977,0.0137104,0.0139169,0.0143635,0.0151432,0.0151779,0.0156657,0.016076,0.0168241,0.0172874,0.0181022,0.0182867,0.0182295,0.01888,0.0192011,0.0197515,0.0205878,0.0220744
1000000,0.3305018,0.3252331,0.0413604,0.3229764,0.037294,16,0.069982,0.3676316,0.1875831,0.1331962,0.1087433,0.095245,0.0868867,0.0763899,0.0724884,0.0854788,0.0815201,0.0791141,0.0746582,0.0740756,0.0724166,0.0725462,0.069982,0.0728039,0.0727604,0.0747539,0.0727515,0.0780914,0.0767833,0.0773585,0.0756859,0.0752865,0.0785937,0.0809883,0.0747288,0.0751161,0.0749231,0.075887,0.0751317
1000,0.0004636,0.0004671,0.0005653,0.0004806,0.0004342,2,0.0020442,0.0024631,0.0020442,0.0026678,0.0032051,0.0037049,0.0039929,0.0044937,0.0048149,0.0052041,0.0055128,0.0061102,0.0067022,0.0071116,0.0076863,0.0085794,0.0092799,0.0101806,0.0108735,0.0114789,0.0120523,0.0124626,0.0128949,0.0130714,0.0134063,0.0139293,0.0142061,0.0146694,0.0153238,0.0162164,0.0170155,0.0175127,0.0177634
10000,0.0038935,0.00378,0.0015294,0.0036535,0.0016594,4,0.0034281,0.0066156,0.0045164,0.0035076,0.0034281,0.0036815,0.003658,0.0041397,0.0047297,0.0054269,0.0058029,0.0065954,0.0074319,0.0084435,0.0094759,0.0102706,0.0107192,0.011381,0.0120055,0.0121411,0.0123143,0.012599,0.0131221,0.0135368,0.0146527,0.0147586,0.0155806,0.0160122,0.0164647,0.016463,0.0170518,0.0170764,0.018056
100000,0.0324819,0.0302798,0.0051503,0.0318215,0.0047991,7,0.0101034,0.0411735,0.024534,0.0192424,0.0157555,0.012531,0.0106413,0.0101034,0.0127041,0.0139833,0.0141329,0.0138408,0.0128221,0.0127551,0.0130788,0.0133751,0.0138806,0.0138157,0.0143187,0.0145775,0.0150548,0.0164023,0.0167853,0.0172548,0.017098,0.0180419,0.0194561,0.0195661,0.0191398,0.0196762,0.0197486,0.0203532,0.0208724
1000000,0.3161509,0.3127153,0.047437,0.3490411,0.0479801,16,0.0708973,0.3722655,0.189693,0.1350445,0.1106126,0.0925009,0.0859314,0.0775235,0.0720652,0.0857015,0.0847328,0.0805041,0.0756122,0.0737968,0.0728384,0.0711935,0.0708973,0.0735422,0.0731106,0.0734852,0.0751924,0.0765721,0.0769502,0.0786369,0.0757194,0.0763921,0.0750898,0.0734897,0.0745434,0.0762028,0.0782705,0.0811904,0.0838578
1000,0.0004705,0.0004628,0.000632,0.000464,0.0004791,2,0.002481,0.002757,0.002481,0.0029904,0.0036065,0.004044,0.0047053,0.0055508,0.0061878,0.0066905,0.0075556,0.0082635,0.008708,0.0093009,0.008998,0.0096093,0.009491,0.0102918,0.0112512,0.0125942,0.0154194,0.016542,0.0189515,0.0182092,0.0172439,0.0176699,0.0171225,0.015811,0.0163186,0.0167555,0.0178762,0.0184787,0.0211874
10000,0.0048731,0.0048564,0.0018098,0.0046367,0.0016041,5,0.0052072,0.0079383,0.0064282,0.0055746,0.0052955,0.0052072,0.0058628,0.0062874,0.0071874,0.0070342,0.007618,0.0078813,0.0086356,0.0092175,0.0101086,0.010812,0.0117435,0.0123182,0.0116877,0.0119359,0.0118867,0.012645,0.0134758,0.0144671,0.0151252,0.0161534,0.0163887,0.0167469,0.0174854,0.0183684,0.0191289,0.019691,0.0212037
100000,0.0386782,0.0375107,0.0053966,0.0351227,0.0055301,7,0.0115201,0.0440986,0.0262765,0.0193737,0.0159018,0.013935,0.0124243,0.0115201,0.0122489,0.0147082,0.0144638,0.0142042,0.0133588,0.0130163,0.0131904,0.0132198,0.0135385,0.0140209,0.0143844,0.014636,0.0151969,0.0154733,0.0164234,0.0168875,0.0172621,0.0180376,0.0183585,0.0186913,0.0191685,0.0194702,0.0202695,0.0211683,0.0214691
1000000,0.3297631,0.3275296,0.0408388,0.3354928,0.041944,16,0.0692389,0.37384,0.1868212,0.1301431,0.1110697,0.0972076,0.0859486,0.0774429,0.0720996,0.0861554,0.0829774,0.0785933,0.0763507,0.0730076,0.0735101,0.0716999,0.0692389,0.0743715,0.0727915,0.0735872,0.0750234,0.0756255,0.0776288,0.0771516,0.075374,0.0766396,0.0742061,0.075029,0.0742016,0.074871,0.0770539,0.07487,0.0760565
1000,0.0004732,0.0004594,0.0006002,0.0004611,0.0004952,2,0.0020404,0.0024575,0.0020404,0.0027211,0.0033169,0.0037818,0.003996,0.0045451,0.00502,0.0053588,0.0056816,0.0061918,0.0067613,0.0071874,0.0078353,0.0085692,0.0090209,0.0096632,0.0105326,0.0112496,0.011828,0.0125869,0.0127444,0.0133055,0.0136171,0.0142794,0.0145401,0.0149805,0.0158347,0.0180343,0.0175643,0.0177355,0.017755
10000,0.0038136,0.0037413,0.0014566,0.0032997,0.0013985,4,0.0035413,0.0062949,0.0044863,0.0038417,0.0035413,0.0037098,0.0037753,0.0042399,0.004679,0.0051991,0.0058507,0.0062604,0.0068884,0.0081346,0.0086979,0.0098478,0.0101808,0.0113715,0.0113647,0.0121014,0.0121785,0.0123615,0.0125118,0.0127033,0.013467,0.0139933,0.0144829,0.0151106,0.0156925,0.0168708,0.0170378,0.0179752,0.0184342
100000,0.0338067,0.0314441,0.0051023,0.0366569,0.0051284,7,0.010079,0.0421447,0.0251463,0.019452,0.0153258,0.0132775,0.0109572,0.010079,0.0105646,0.0132516,0.0141121,0.0138279,0.0136632,0.0146758,0.0148712,0.0148478,0.015526,0.0167075,0.0161677,0.0170766,0.0176413,0.0171572,0.0172034,0.0174836,0.0183899,0.019691,0.0213692,0.0218057,0.0215322,0.020975,0.0203852,0.0214576,0.0224544
1000000,0.3180759,0.3281082,0.0408478,0.3111592,0.0380606,16,0.0685656,0.3681393,0.1925135,0.1368458,0.1101108,0.094268,0.0854929,0.0772615,0.0738493,0.0837456,0.0828026,0.0780537,0.0757364,0.0733684,0.0731605,0.0731016,0.0685656,0.0739676,0.0719889,0.0729588,0.0750876,0.0769237,0.0775647,0.0762962,0.0768559,0.0753961,0.0739657,0.0748847,0.0742644,0.0774279,0.0831367,0.0820703,0.0746271
1000,0.0004604,0.0004366,0.0005438,0.0004364,0.0004648,2,0.0020828,0.0024217,0.0020828,0.0026167,0.0032467,0.0035587,0.0039421,0.0045279,0.0048445,0.0052667,0.0060389,0.0063787,0.0070304,0.007517,0.0082332,0.0087125,0.0094371,0.0099928,0.0105209,0.0111154,0.011625,0.0121183,0.0127829,0.0133521,0.0139666,0.014582,0.0149494,0.0151933,0.0157114,0.0163916,0.0166717,0.0174008,0.0179622
10000,0.0040252,0.0042369,0.0016179,0.0043307,0.0016518,6,0.0039037,0.0073902,0.0053553,0.005008,0.0040574,0.0040042,0.0039037,0.0043636,0.0048068,0.0054598,0.0057311,0.0064029,0.0070232,0.0074914,0.0083646,0.009059,0.009957,0.0109608,0.0114178,0.0115588,0.0125506,0.01306,0.0133295,0.013807,0.0138576,0.0146783,0.0149975,0.0156813,0.0161785,0.0165715,0.0173926,0.0177478,0.0186228
100000,0.0359413,0.0373077,0.0052604,0.0379255,0.0058012,8,0.0105683,0.0450444,0.0259113,0.0192101,0.0148162,0.0135526,0.0114818,0.0116585,0.0105683,0.0136703,0.0134692,0.0139316,0.0132808,0.0130607,0.0129442,0.0131008,0.0134914,0.0140607,0.0144743,0.0146492,0.0151588,0.0154096,0.0157045,0.0167851,0.0170488,0.0173081,0.0182242,0.0185468,0.0193866,0.0198341,0.0204881,0.020863,0.0216764
1000000,0.3712169,0.3575763,0.0438067,0.3317365,0.0405797,16,0.0693548,0.3719869,0.1856748,0.1330953,0.1097493,0.0927272,0.0846331,0.0773922,0.0749247,0.0856115,0.0823749,0.0785437,0.0840872,0.078734,0.0725106,0.0710137,0.0693548,0.0730076,0.0722636,0.0734251,0.0760126,0.0774705,0.0786772,0.075416,0.0784803,0.0755507,0.0757404,0.0741955,0.0755776,0.0766452,0.0747303,0.0747085,0.0754554
1000,0.0004656,0.0004475,0.0006465,0.00045,0.0004555,2,0.0019323,0.0023672,0.0019323,0.0026678,0.0030709,0.0036335,0.0038696,0.0043012,0.0048419,0.0052302,0.0056797,0.0063376,0.0070101,0.0073746,0.0082292,0.0089735,0.0094991,0.0100007,0.0108133,0.0113876,0.0119531,0.0120529,0.0125168,0.0132951,0.0142983,0.0139767,0.01394,0.014546,0.0152089,0.0156017,0.0162949,0.0166707,0.0175973
10000,0.0038236,0.0037344,0.0018881,0.0036365,0.0014323,4,0.0035577,0.0064624,0.0039188,0.0039045,0.0035577,0.0036493,0.0036799,0.0044072,0.004858,0.0053154,0.0060523,0.0066423,0.0074557,0.0084102,0.0094527,0.0102248,0.0106855,0.0116191,0.0125569,0.0145496,0.0157444,0.0167257,0.0164425,0.0169533,0.0170211,0.0176788,0.0181712,0.0186537,0.0192494,0.0199188,0.0205734,0.0209806,0.0215381
100000,0.0418254,0.0391124,0.0061272,0.0404075,0.005709,7,0.0118604,0.0471035,0.0267702,0.0198857,0.0173455,0.0150385,0.012719,0.0118604,0.0156337,0.0142974,0.0137365,0.0126835,0.0137198,0.0132051,0.0142331,0.0142014,0.0143166,0.0144163,0.0147059,0.0143796,0.0149635,0.0159258,0.0166428,0.0166379,0.0169371,0.0183704,0.0184771,0.0185941,0.0192017,0.0206832,0.0205499,0.0206876,0.0202557
1000000,0.3174139,0.3164643,0.0367871,0.3200229,0.0374224,16,0.0685015,0.3644162,0.1889631,0.1378527,0.1086221,0.0890464,0.0862306,0.0779663,0.0722041,0.0858762,0.0832569,0.0780847,0.0750466,0.0744993,0.0729312,0.0703747,0.0685015,0.0736152,0.074397,0.0747185,0.0772001,0.0772389,0.0762324,0.0785033,0.0757768,0.0756179,0.0746348,0.0740063,0.0754396,0.0747022,0.075516,0.0742697,0.0753515
1000,0.0004639,0.0004439,0.0005786,0.0004434,0.0004697,2,0.002067,0.0024926,0.002067,0.0026302,0.0033476,0.003677,0.0040076,0.0044314,0.0049639,0.0053625,0.0058775,0.0064465,0.0068808,0.0075987,0.0081634,0.0090153,0.0097686,0.0102603,0.0110923,0.0117678,0.0117362,0.0119239,0.0122585,0.0134459,0.0135685,0.0139349,0.0141483,0.014662,0.0152423,0.0158688,0.0164301,0.0170581,0.018083
10000,0.0039017,0.0037831,0.0017078,0.0037722,0.0015144,5,0.003337,0.0068318,0.005236,0.0044854,0.0035768,0.003337,0.0039169,0.004444,0.0049031,0.0054592,0.0062657,0.0066125,0.0076244,0.0082746,0.0092054,0.0100439,0.0104861,0.0112709,0.0119586,0.012377,0.0126354,0.0132286,0.0130552,0.013706,0.0142197,0.0146541,0.0155049,0.0157516,0.0164996,0.0169529,0.0176141,0.0181925,0.01842
100000,0.0436406,0.0413873,0.0057339,0.033687,0.0052532,7,0.0114381,0.0418049,0.0248861,0.0191432,0.0148725,0.0128934,0.0116886,0.0114381,0.0148895,0.0145586,0.0132261,0.0135014,0.0132111,0.0127156,0.0130379,0.0130837,0.0138077,0.0137728,0.0142312,0.0144404,0.0154111,0.0159748,0.0165202,0.0161224,0.0169911,0.0177564,0.0183359,0.0191205,0.0201893,0.0211583,0.0216466,0.0219948,0.022107
1000000,0.3321864,0.3300301,0.0406089,0.3339989,0.0412031,16,0.0691253,0.3681363,0.1875499,0.1352261,0.108798,0.0965634,0.0857934,0.0773316,0.0708298,0.085706,0.0828083,0.0774769,0.0793138,0.0777376,0.0720735,0.0708407,0.0691253,0.0723724,0.0729818,0.0750573,0.0767591,0.0780368,0.0760761,0.0764124,0.075421,0.0763272,0.0747619,0.0778984,0.0739441,0.0745773,0.0799731,0.0808473,0.0849484
1000,0.000477,0.0004487,0.0005378,0.0004749,0.0004724,2,0.0022024,0.0024085,0.0022024,0.002949,0.0032189,0.003701,0.0040598,0.0046697,0.0049661,0.0051081,0.0058338,0.0064923,0.0072414,0.0080475,0.0085034,0.0093544,0.0112215,0.0135383,0.0144512,0.014829,0.0138723,0.012698,0.0124752,0.0122766,0.0130101,0.0142847,0.0151291,0.0156228,0.016173,0.0169387,0.0171449,0.0178756,0.0186447
10000,0.0040122,0.0040077,0.0015908,0.0041015,0.0013601,5,0.0038393,0.0064571,0.0045554,0.0046856,0.003846,0.0038393,0.0040593,0.0054,0.0049671,0.0053757,0.0060013,0.0063561,0.007038,0.0081826,0.0091385,0.0099546,0.01077,0.0115156,0.0126765,0.0127708,0.0132991,0.0139509,0.0138569,0.0142841,0.0144952,0.0149663,0.015433,0.0163228,0.016517,0.0168469,0.0178263,0.017757,0.0183265
100000,0.0339192,0.0322151,0.0051891,0.0318457,0.0047475,7,0.0102692,0.0418687,0.0253383,0.018918,0.0154123,0.0133983,0.0110607,0.0102692,0.0115596,0.0140483,0.0141605,0.0132218,0.0130037,0.0131281,0.0131762,0.0132182,0.0134546,0.0138903,0.0142087,0.0146275,0.0153257,0.0159238,0.0160912,0.0164475,0.0178907,0.017805,0.0179407,0.0180831,0.0183855,0.0194754,0.0197467,0.0198808,0.0208412
1000000,0.3588063,0.3287121,0.0379681,0.3197449,0.0374407,16,0.0701156,0.3836072,0.2134314,0.1538032,0.1192893,0.1068312,0.0938931,0.0843244,0.0810909,0.0860739,0.0813188,0.0792016,0.0761775,0.0750985,0.0778712,0.0743707,0.0701156,0.0733395,0.0747084,0.0766283,0.0762499,0.0780768,0.076954,0.076337,0.0760024,0.0762285,0.074372,0.0755723,0.0747013,0.0756248,0.0743034,0.0751205,0.0765734
1000,0.0004691,0.0004513,0.0005526,0.0004537,0.0004846,2,0.0021217,0.0023993,0.0021217,0.0027606,0.0032868,0.0036681,0.0041425,0.0044381,0.0050159,0.0053488,0.0058884,0.0061912,0.0068303,0.0074839,0.0082096,0.0084835,0.0095835,0.0102296,0.0108583,0.0115214,0.0120726,0.0125817,0.0129619,0.0132981,0.0139918,0.0139082,0.014557,0.0146388,0.0154551,0.0158904,0.0168153,0.0170244,0.0175007
